PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
CHE,0,1876,1876,1,m,84,1,TL,2,O,56,.,.,.,1
CHE,0,1876,1876,1,m,84,1,TU,2,O,78,.,.,.,1
CHE,0,1876,1876,1,m,85,1,TL,2,O,52,.,.,.,1
CHE,0,1876,1876,1,m,85,1,TU,2,O,58,.,.,.,1
CHE,0,1876,1876,1,m,86,1,TL,2,O,44,.,.,.,1
CHE,0,1876,1876,1,m,86,1,TU,2,O,56,.,.,.,1
CHE,0,1876,1876,1,m,87,1,TL,2,O,33,.,.,.,1
CHE,0,1876,1876,1,m,87,1,TU,2,O,46,.,.,.,1
CHE,0,1876,1876,1,m,88,1,TL,2,O,27,.,.,.,1
CHE,0,1876,1876,1,m,88,1,TU,2,O,41,.,.,.,1
CHE,0,1876,1876,1,m,89,1,TL,2,O,23,.,.,.,1
CHE,0,1876,1876,1,m,89,1,TU,2,O,29,.,.,.,1
CHE,0,1876,1876,1,m,90,1,TL,2,O,17,.,.,.,1
CHE,0,1876,1876,1,m,90,1,TU,2,O,20,.,.,.,1
CHE,0,1876,1876,1,m,91,1,TL,2,O,15,.,.,.,1
CHE,0,1876,1876,1,m,91,1,TU,2,O,6,.,.,.,1
CHE,0,1876,1876,1,m,92,1,TL,2,O,6,.,.,.,1
CHE,0,1876,1876,1,m,92,1,TU,2,O,4,.,.,.,1
CHE,0,1876,1876,1,m,93,1,TL,2,O,5,.,.,.,1
CHE,0,1876,1876,1,m,93,1,TU,2,O,3,.,.,.,1
CHE,0,1876,1876,1,m,94,1,TL,2,O,1,.,.,.,1
CHE,0,1876,1876,1,m,94,1,TU,2,O,2,.,.,.,1
CHE,0,1876,1876,1,m,95,1,TL,2,O,1,.,.,.,1
CHE,0,1876,1876,1,m,95,1,TU,2,O,4,.,.,.,1
CHE,0,1876,1876,1,m,96,1,TL,2,O,2,.,.,.,1
CHE,0,1876,1876,1,m,96,1,TU,2,O,3,.,.,.,1
CHE,0,1876,1876,1,m,97,1,TL,2,O,1,.,.,.,1
CHE,0,1876,1876,1,m,97,1,TU,2,O,0,.,.,.,1
CHE,0,1876,1876,1,m,98,1,TL,2,O,0,.,.,.,1
CHE,0,1876,1876,1,m,98,1,TU,2,O,1,.,.,.,1
CHE,0,1876,1876,1,m,99,+,RR,2,O,1,.,.,.,1
CHE,0,1877,1877,1,f,0,1,TL,2,O,5539,.,.,.,1
CHE,0,1877,1877,1,f,0,1,TU,2,O,2126,.,.,.,1
CHE,0,1877,1877,1,f,1,1,TL,2,O,843,.,.,.,1
CHE,0,1877,1877,1,f,1,1,TU,2,O,700,.,.,.,1
CHE,0,1877,1877,1,f,2,1,TL,2,O,407,.,.,.,1
CHE,0,1877,1877,1,f,2,1,TU,2,O,389,.,.,.,1
CHE,0,1877,1877,1,f,3,1,TL,2,O,234,.,.,.,1
CHE,0,1877,1877,1,f,3,1,TU,2,O,303,.,.,.,1
CHE,0,1877,1877,1,f,4,1,TL,2,O,213,.,.,.,1
CHE,0,1877,1877,1,f,4,1,TU,2,O,189,.,.,.,1
CHE,0,1877,1877,1,f,5,1,TL,2,O,147,.,.,.,1
CHE,0,1877,1877,1,f,5,1,TU,2,O,165,.,.,.,1
CHE,0,1877,1877,1,f,6,1,TL,2,O,105,.,.,.,1
CHE,0,1877,1877,1,f,6,1,TU,2,O,114,.,.,.,1
CHE,0,1877,1877,1,f,7,1,TL,2,O,104,.,.,.,1
CHE,0,1877,1877,1,f,7,1,TU,2,O,114,.,.,.,1
CHE,0,1877,1877,1,f,8,1,TL,2,O,82,.,.,.,1
CHE,0,1877,1877,1,f,8,1,TU,2,O,98,.,.,.,1
CHE,0,1877,1877,1,f,9,1,TL,2,O,61,.,.,.,1
CHE,0,1877,1877,1,f,9,1,TU,2,O,67,.,.,.,1
CHE,0,1877,1877,1,f,10,1,TL,2,O,63,.,.,.,1
CHE,0,1877,1877,1,f,10,1,TU,2,O,89,.,.,.,1
CHE,0,1877,1877,1,f,11,1,TL,2,O,74,.,.,.,1
CHE,0,1877,1877,1,f,11,1,TU,2,O,52,.,.,.,1
CHE,0,1877,1877,1,f,12,1,TL,2,O,50,.,.,.,1
CHE,0,1877,1877,1,f,12,1,TU,2,O,56,.,.,.,1
CHE,0,1877,1877,1,f,13,1,TL,2,O,53,.,.,.,1
CHE,0,1877,1877,1,f,13,1,TU,2,O,58,.,.,.,1
CHE,0,1877,1877,1,f,14,1,TL,2,O,48,.,.,.,1
CHE,0,1877,1877,1,f,14,1,TU,2,O,67,.,.,.,1
CHE,0,1877,1877,1,f,15,1,TL,2,O,46,.,.,.,1
CHE,0,1877,1877,1,f,15,1,TU,2,O,83,.,.,.,1
CHE,0,1877,1877,1,f,16,1,TL,2,O,69,.,.,.,1
CHE,0,1877,1877,1,f,16,1,TU,2,O,105,.,.,.,1
CHE,0,1877,1877,1,f,17,1,TL,2,O,80,.,.,.,1
CHE,0,1877,1877,1,f,17,1,TU,2,O,75,.,.,.,1
CHE,0,1877,1877,1,f,18,1,TL,2,O,66,.,.,.,1
CHE,0,1877,1877,1,f,18,1,TU,2,O,102,.,.,.,1
CHE,0,1877,1877,1,f,19,1,TL,2,O,92,.,.,.,1
CHE,0,1877,1877,1,f,19,1,TU,2,O,80,.,.,.,1
CHE,0,1877,1877,1,f,20,1,TL,2,O,65,.,.,.,1
CHE,0,1877,1877,1,f,20,1,TU,2,O,81,.,.,.,1
CHE,0,1877,1877,1,f,21,1,TL,2,O,66,.,.,.,1
CHE,0,1877,1877,1,f,21,1,TU,2,O,62,.,.,.,1
CHE,0,1877,1877,1,f,22,1,TL,2,O,78,.,.,.,1
CHE,0,1877,1877,1,f,22,1,TU,2,O,88,.,.,.,1
CHE,0,1877,1877,1,f,23,1,TL,2,O,73,.,.,.,1
CHE,0,1877,1877,1,f,23,1,TU,2,O,88,.,.,.,1
CHE,0,1877,1877,1,f,24,1,TL,2,O,90,.,.,.,1
CHE,0,1877,1877,1,f,24,1,TU,2,O,88,.,.,.,1
CHE,0,1877,1877,1,f,25,1,TL,2,O,101,.,.,.,1
CHE,0,1877,1877,1,f,25,1,TU,2,O,75,.,.,.,1
CHE,0,1877,1877,1,f,26,1,TL,2,O,81,.,.,.,1
CHE,0,1877,1877,1,f,26,1,TU,2,O,82,.,.,.,1
CHE,0,1877,1877,1,f,27,1,TL,2,O,94,.,.,.,1
CHE,0,1877,1877,1,f,27,1,TU,2,O,104,.,.,.,1
CHE,0,1877,1877,1,f,28,1,TL,2,O,107,.,.,.,1
CHE,0,1877,1877,1,f,28,1,TU,2,O,102,.,.,.,1
CHE,0,1877,1877,1,f,29,1,TL,2,O,89,.,.,.,1
CHE,0,1877,1877,1,f,29,1,TU,2,O,87,.,.,.,1
CHE,0,1877,1877,1,f,30,1,TL,2,O,91,.,.,.,1
CHE,0,1877,1877,1,f,30,1,TU,2,O,84,.,.,.,1
CHE,0,1877,1877,1,f,31,1,TL,2,O,82,.,.,.,1
CHE,0,1877,1877,1,f,31,1,TU,2,O,87,.,.,.,1
CHE,0,1877,1877,1,f,32,1,TL,2,O,98,.,.,.,1
CHE,0,1877,1877,1,f,32,1,TU,2,O,120,.,.,.,1
CHE,0,1877,1877,1,f,33,1,TL,2,O,98,.,.,.,1
CHE,0,1877,1877,1,f,33,1,TU,2,O,112,.,.,.,1
CHE,0,1877,1877,1,f,34,1,TL,2,O,104,.,.,.,1
CHE,0,1877,1877,1,f,34,1,TU,2,O,116,.,.,.,1
CHE,0,1877,1877,1,f,35,1,TL,2,O,105,.,.,.,1
CHE,0,1877,1877,1,f,35,1,TU,2,O,83,.,.,.,1
CHE,0,1877,1877,1,f,36,1,TL,2,O,117,.,.,.,1
CHE,0,1877,1877,1,f,36,1,TU,2,O,123,.,.,.,1
CHE,0,1877,1877,1,f,37,1,TL,2,O,116,.,.,.,1
CHE,0,1877,1877,1,f,37,1,TU,2,O,113,.,.,.,1
CHE,0,1877,1877,1,f,38,1,TL,2,O,111,.,.,.,1
CHE,0,1877,1877,1,f,38,1,TU,2,O,117,.,.,.,1
CHE,0,1877,1877,1,f,39,1,TL,2,O,107,.,.,.,1
CHE,0,1877,1877,1,f,39,1,TU,2,O,86,.,.,.,1
CHE,0,1877,1877,1,f,40,1,TL,2,O,107,.,.,.,1
CHE,0,1877,1877,1,f,40,1,TU,2,O,117,.,.,.,1
CHE,0,1877,1877,1,f,41,1,TL,2,O,118,.,.,.,1
CHE,0,1877,1877,1,f,41,1,TU,2,O,109,.,.,.,1
CHE,0,1877,1877,1,f,42,1,TL,2,O,96,.,.,.,1
CHE,0,1877,1877,1,f,42,1,TU,2,O,98,.,.,.,1
CHE,0,1877,1877,1,f,43,1,TL,2,O,91,.,.,.,1
CHE,0,1877,1877,1,f,43,1,TU,2,O,107,.,.,.,1
CHE,0,1877,1877,1,f,44,1,TL,2,O,94,.,.,.,1
CHE,0,1877,1877,1,f,44,1,TU,2,O,108,.,.,.,1
CHE,0,1877,1877,1,f,45,1,TL,2,O,100,.,.,.,1
CHE,0,1877,1877,1,f,45,1,TU,2,O,102,.,.,.,1
CHE,0,1877,1877,1,f,46,1,TL,2,O,93,.,.,.,1
CHE,0,1877,1877,1,f,46,1,TU,2,O,103,.,.,.,1
CHE,0,1877,1877,1,f,47,1,TL,2,O,121,.,.,.,1
CHE,0,1877,1877,1,f,47,1,TU,2,O,108,.,.,.,1
CHE,0,1877,1877,1,f,48,1,TL,2,O,100,.,.,.,1
CHE,0,1877,1877,1,f,48,1,TU,2,O,105,.,.,.,1
CHE,0,1877,1877,1,f,49,1,TL,2,O,117,.,.,.,1
CHE,0,1877,1877,1,f,49,1,TU,2,O,106,.,.,.,1
CHE,0,1877,1877,1,f,50,1,TL,2,O,132,.,.,.,1
CHE,0,1877,1877,1,f,50,1,TU,2,O,117,.,.,.,1
CHE,0,1877,1877,1,f,51,1,TL,2,O,103,.,.,.,1
CHE,0,1877,1877,1,f,51,1,TU,2,O,111,.,.,.,1
CHE,0,1877,1877,1,f,52,1,TL,2,O,109,.,.,.,1
CHE,0,1877,1877,1,f,52,1,TU,2,O,139,.,.,.,1
CHE,0,1877,1877,1,f,53,1,TL,2,O,137,.,.,.,1
CHE,0,1877,1877,1,f,53,1,TU,2,O,149,.,.,.,1
CHE,0,1877,1877,1,f,54,1,TL,2,O,150,.,.,.,1
CHE,0,1877,1877,1,f,54,1,TU,2,O,141,.,.,.,1
CHE,0,1877,1877,1,f,55,1,TL,2,O,127,.,.,.,1
CHE,0,1877,1877,1,f,55,1,TU,2,O,153,.,.,.,1
CHE,0,1877,1877,1,f,56,1,TL,2,O,155,.,.,.,1
CHE,0,1877,1877,1,f,56,1,TU,2,O,153,.,.,.,1
CHE,0,1877,1877,1,f,57,1,TL,2,O,150,.,.,.,1
CHE,0,1877,1877,1,f,57,1,TU,2,O,165,.,.,.,1
CHE,0,1877,1877,1,f,58,1,TL,2,O,184,.,.,.,1
CHE,0,1877,1877,1,f,58,1,TU,2,O,140,.,.,.,1
CHE,0,1877,1877,1,f,59,1,TL,2,O,129,.,.,.,1
CHE,0,1877,1877,1,f,59,1,TU,2,O,129,.,.,.,1
CHE,0,1877,1877,1,f,60,1,TL,2,O,146,.,.,.,1
CHE,0,1877,1877,1,f,60,1,TU,2,O,160,.,.,.,1
CHE,0,1877,1877,1,f,61,1,TL,2,O,180,.,.,.,1
CHE,0,1877,1877,1,f,61,1,TU,2,O,202,.,.,.,1
CHE,0,1877,1877,1,f,62,1,TL,2,O,181,.,.,.,1
CHE,0,1877,1877,1,f,62,1,TU,2,O,181,.,.,.,1
CHE,0,1877,1877,1,f,63,1,TL,2,O,195,.,.,.,1
CHE,0,1877,1877,1,f,63,1,TU,2,O,177,.,.,.,1
CHE,0,1877,1877,1,f,64,1,TL,2,O,191,.,.,.,1
CHE,0,1877,1877,1,f,64,1,TU,2,O,215,.,.,.,1
CHE,0,1877,1877,1,f,65,1,TL,2,O,194,.,.,.,1
CHE,0,1877,1877,1,f,65,1,TU,2,O,243,.,.,.,1
CHE,0,1877,1877,1,f,66,1,TL,2,O,230,.,.,.,1
CHE,0,1877,1877,1,f,66,1,TU,2,O,238,.,.,.,1
CHE,0,1877,1877,1,f,67,1,TL,2,O,201,.,.,.,1
CHE,0,1877,1877,1,f,67,1,TU,2,O,224,.,.,.,1
CHE,0,1877,1877,1,f,68,1,TL,2,O,235,.,.,.,1
CHE,0,1877,1877,1,f,68,1,TU,2,O,250,.,.,.,1
CHE,0,1877,1877,1,f,69,1,TL,2,O,224,.,.,.,1
CHE,0,1877,1877,1,f,69,1,TU,2,O,230,.,.,.,1
CHE,0,1877,1877,1,f,70,1,TL,2,O,219,.,.,.,1
CHE,0,1877,1877,1,f,70,1,TU,2,O,241,.,.,.,1
CHE,0,1877,1877,1,f,71,1,TL,2,O,229,.,.,.,1
CHE,0,1877,1877,1,f,71,1,TU,2,O,286,.,.,.,1
CHE,0,1877,1877,1,f,72,1,TL,2,O,232,.,.,.,1
CHE,0,1877,1877,1,f,72,1,TU,2,O,242,.,.,.,1
CHE,0,1877,1877,1,f,73,1,TL,2,O,227,.,.,.,1
CHE,0,1877,1877,1,f,73,1,TU,2,O,260,.,.,.,1
CHE,0,1877,1877,1,f,74,1,TL,2,O,228,.,.,.,1
CHE,0,1877,1877,1,f,74,1,TU,2,O,241,.,.,.,1
CHE,0,1877,1877,1,f,75,1,TL,2,O,221,.,.,.,1
CHE,0,1877,1877,1,f,75,1,TU,2,O,173,.,.,.,1
CHE,0,1877,1877,1,f,76,1,TL,2,O,169,.,.,.,1
CHE,0,1877,1877,1,f,76,1,TU,2,O,176,.,.,.,1
CHE,0,1877,1877,1,f,77,1,TL,2,O,152,.,.,.,1
CHE,0,1877,1877,1,f,77,1,TU,2,O,147,.,.,.,1
CHE,0,1877,1877,1,f,78,1,TL,2,O,149,.,.,.,1
CHE,0,1877,1877,1,f,78,1,TU,2,O,171,.,.,.,1
CHE,0,1877,1877,1,f,79,1,TL,2,O,110,.,.,.,1
CHE,0,1877,1877,1,f,79,1,TU,2,O,142,.,.,.,1
CHE,0,1877,1877,1,f,80,1,TL,2,O,125,.,.,.,1
CHE,0,1877,1877,1,f,80,1,TU,2,O,123,.,.,.,1
CHE,0,1877,1877,1,f,81,1,TL,2,O,94,.,.,.,1
CHE,0,1877,1877,1,f,81,1,TU,2,O,80,.,.,.,1
CHE,0,1877,1877,1,f,82,1,TL,2,O,82,.,.,.,1
CHE,0,1877,1877,1,f,82,1,TU,2,O,73,.,.,.,1
CHE,0,1877,1877,1,f,83,1,TL,2,O,68,.,.,.,1
CHE,0,1877,1877,1,f,83,1,TU,2,O,82,.,.,.,1
CHE,0,1877,1877,1,f,84,1,TL,2,O,56,.,.,.,1
CHE,0,1877,1877,1,f,84,1,TU,2,O,58,.,.,.,1
CHE,0,1877,1877,1,f,85,1,TL,2,O,56,.,.,.,1
CHE,0,1877,1877,1,f,85,1,TU,2,O,51,.,.,.,1
CHE,0,1877,1877,1,f,86,1,TL,2,O,32,.,.,.,1
CHE,0,1877,1877,1,f,86,1,TU,2,O,47,.,.,.,1
CHE,0,1877,1877,1,f,87,1,TL,2,O,37,.,.,.,1
CHE,0,1877,1877,1,f,87,1,TU,2,O,33,.,.,.,1
CHE,0,1877,1877,1,f,88,1,TL,2,O,26,.,.,.,1
CHE,0,1877,1877,1,f,88,1,TU,2,O,15,.,.,.,1
CHE,0,1877,1877,1,f,89,1,TL,2,O,24,.,.,.,1
CHE,0,1877,1877,1,f,89,1,TU,2,O,13,.,.,.,1
CHE,0,1877,1877,1,f,90,1,TL,2,O,14,.,.,.,1
CHE,0,1877,1877,1,f,90,1,TU,2,O,16,.,.,.,1
CHE,0,1877,1877,1,f,91,1,TL,2,O,4,.,.,.,1
CHE,0,1877,1877,1,f,91,1,TU,2,O,12,.,.,.,1
CHE,0,1877,1877,1,f,92,1,TL,2,O,9,.,.,.,1
CHE,0,1877,1877,1,f,92,1,TU,2,O,6,.,.,.,1
CHE,0,1877,1877,1,f,93,1,TL,2,O,2,.,.,.,1
CHE,0,1877,1877,1,f,93,1,TU,2,O,2,.,.,.,1
CHE,0,1877,1877,1,f,94,1,TL,2,O,4,.,.,.,1
CHE,0,1877,1877,1,f,94,1,TU,2,O,5,.,.,.,1
CHE,0,1877,1877,1,f,95,1,TL,2,O,1,.,.,.,1
CHE,0,1877,1877,1,f,95,1,TU,2,O,3,.,.,.,1
CHE,0,1877,1877,1,f,96,1,TL,2,O,2,.,.,.,1
CHE,0,1877,1877,1,f,96,1,TU,2,O,2,.,.,.,1
CHE,0,1877,1877,1,f,97,1,TL,2,O,1,.,.,.,1
CHE,0,1877,1877,1,f,97,1,TU,2,O,4,.,.,.,1
CHE,0,1877,1877,1,f,98,1,TL,2,O,0,.,.,.,1
CHE,0,1877,1877,1,f,98,1,TU,2,O,0,.,.,.,1
CHE,0,1877,1877,1,f,99,+,RR,2,O,1,.,.,.,1
CHE,0,1877,1877,1,m,0,1,TL,2,O,7061,.,.,.,1
CHE,0,1877,1877,1,m,0,1,TU,2,O,2517,.,.,.,1
CHE,0,1877,1877,1,m,1,1,TL,2,O,850,.,.,.,1
CHE,0,1877,1877,1,m,1,1,TU,2,O,782,.,.,.,1
CHE,0,1877,1877,1,m,2,1,TL,2,O,368,.,.,.,1
CHE,0,1877,1877,1,m,2,1,TU,2,O,417,.,.,.,1
CHE,0,1877,1877,1,m,3,1,TL,2,O,279,.,.,.,1
CHE,0,1877,1877,1,m,3,1,TU,2,O,260,.,.,.,1
CHE,0,1877,1877,1,m,4,1,TL,2,O,211,.,.,.,1
CHE,0,1877,1877,1,m,4,1,TU,2,O,250,.,.,.,1
CHE,0,1877,1877,1,m,5,1,TL,2,O,160,.,.,.,1
CHE,0,1877,1877,1,m,5,1,TU,2,O,168,.,.,.,1
CHE,0,1877,1877,1,m,6,1,TL,2,O,129,.,.,.,1
CHE,0,1877,1877,1,m,6,1,TU,2,O,121,.,.,.,1
CHE,0,1877,1877,1,m,7,1,TL,2,O,99,.,.,.,1
CHE,0,1877,1877,1,m,7,1,TU,2,O,138,.,.,.,1
CHE,0,1877,1877,1,m,8,1,TL,2,O,73,.,.,.,1
CHE,0,1877,1877,1,m,8,1,TU,2,O,90,.,.,.,1
CHE,0,1877,1877,1,m,9,1,TL,2,O,69,.,.,.,1
CHE,0,1877,1877,1,m,9,1,TU,2,O,69,.,.,.,1
CHE,0,1877,1877,1,m,10,1,TL,2,O,56,.,.,.,1
CHE,0,1877,1877,1,m,10,1,TU,2,O,74,.,.,.,1
CHE,0,1877,1877,1,m,11,1,TL,2,O,56,.,.,.,1
CHE,0,1877,1877,1,m,11,1,TU,2,O,54,.,.,.,1
CHE,0,1877,1877,1,m,12,1,TL,2,O,52,.,.,.,1
CHE,0,1877,1877,1,m,12,1,TU,2,O,59,.,.,.,1
CHE,0,1877,1877,1,m,13,1,TL,2,O,57,.,.,.,1
CHE,0,1877,1877,1,m,13,1,TU,2,O,61,.,.,.,1
CHE,0,1877,1877,1,m,14,1,TL,2,O,51,.,.,.,1
CHE,0,1877,1877,1,m,14,1,TU,2,O,49,.,.,.,1
CHE,0,1877,1877,1,m,15,1,TL,2,O,64,.,.,.,1
CHE,0,1877,1877,1,m,15,1,TU,2,O,55,.,.,.,1
CHE,0,1877,1877,1,m,16,1,TL,2,O,56,.,.,.,1
CHE,0,1877,1877,1,m,16,1,TU,2,O,61,.,.,.,1
CHE,0,1877,1877,1,m,17,1,TL,2,O,69,.,.,.,1
CHE,0,1877,1877,1,m,17,1,TU,2,O,83,.,.,.,1
CHE,0,1877,1877,1,m,18,1,TL,2,O,78,.,.,.,1
CHE,0,1877,1877,1,m,18,1,TU,2,O,87,.,.,.,1
CHE,0,1877,1877,1,m,19,1,TL,2,O,78,.,.,.,1
CHE,0,1877,1877,1,m,19,1,TU,2,O,87,.,.,.,1
CHE,0,1877,1877,1,m,20,1,TL,2,O,94,.,.,.,1
CHE,0,1877,1877,1,m,20,1,TU,2,O,76,.,.,.,1
CHE,0,1877,1877,1,m,21,1,TL,2,O,92,.,.,.,1
CHE,0,1877,1877,1,m,21,1,TU,2,O,81,.,.,.,1
CHE,0,1877,1877,1,m,22,1,TL,2,O,84,.,.,.,1
CHE,0,1877,1877,1,m,22,1,TU,2,O,77,.,.,.,1
CHE,0,1877,1877,1,m,23,1,TL,2,O,80,.,.,.,1
CHE,0,1877,1877,1,m,23,1,TU,2,O,84,.,.,.,1
CHE,0,1877,1877,1,m,24,1,TL,2,O,85,.,.,.,1
CHE,0,1877,1877,1,m,24,1,TU,2,O,91,.,.,.,1
CHE,0,1877,1877,1,m,25,1,TL,2,O,78,.,.,.,1
CHE,0,1877,1877,1,m,25,1,TU,2,O,95,.,.,.,1
CHE,0,1877,1877,1,m,26,1,TL,2,O,81,.,.,.,1
CHE,0,1877,1877,1,m,26,1,TU,2,O,98,.,.,.,1
CHE,0,1877,1877,1,m,27,1,TL,2,O,81,.,.,.,1
CHE,0,1877,1877,1,m,27,1,TU,2,O,92,.,.,.,1
CHE,0,1877,1877,1,m,28,1,TL,2,O,93,.,.,.,1
CHE,0,1877,1877,1,m,28,1,TU,2,O,94,.,.,.,1
CHE,0,1877,1877,1,m,29,1,TL,2,O,97,.,.,.,1
CHE,0,1877,1877,1,m,29,1,TU,2,O,95,.,.,.,1
CHE,0,1877,1877,1,m,30,1,TL,2,O,94,.,.,.,1
CHE,0,1877,1877,1,m,30,1,TU,2,O,100,.,.,.,1
CHE,0,1877,1877,1,m,31,1,TL,2,O,86,.,.,.,1
CHE,0,1877,1877,1,m,31,1,TU,2,O,115,.,.,.,1
CHE,0,1877,1877,1,m,32,1,TL,2,O,90,.,.,.,1
CHE,0,1877,1877,1,m,32,1,TU,2,O,109,.,.,.,1
CHE,0,1877,1877,1,m,33,1,TL,2,O,99,.,.,.,1
CHE,0,1877,1877,1,m,33,1,TU,2,O,98,.,.,.,1
CHE,0,1877,1877,1,m,34,1,TL,2,O,96,.,.,.,1
CHE,0,1877,1877,1,m,34,1,TU,2,O,109,.,.,.,1
CHE,0,1877,1877,1,m,35,1,TL,2,O,118,.,.,.,1
CHE,0,1877,1877,1,m,35,1,TU,2,O,119,.,.,.,1
CHE,0,1877,1877,1,m,36,1,TL,2,O,102,.,.,.,1
CHE,0,1877,1877,1,m,36,1,TU,2,O,110,.,.,.,1
CHE,0,1877,1877,1,m,37,1,TL,2,O,109,.,.,.,1
CHE,0,1877,1877,1,m,37,1,TU,2,O,130,.,.,.,1
CHE,0,1877,1877,1,m,38,1,TL,2,O,84,.,.,.,1
CHE,0,1877,1877,1,m,38,1,TU,2,O,101,.,.,.,1
CHE,0,1877,1877,1,m,39,1,TL,2,O,96,.,.,.,1
CHE,0,1877,1877,1,m,39,1,TU,2,O,109,.,.,.,1
CHE,0,1877,1877,1,m,40,1,TL,2,O,93,.,.,.,1
CHE,0,1877,1877,1,m,40,1,TU,2,O,125,.,.,.,1
CHE,0,1877,1877,1,m,41,1,TL,2,O,119,.,.,.,1
CHE,0,1877,1877,1,m,41,1,TU,2,O,104,.,.,.,1
CHE,0,1877,1877,1,m,42,1,TL,2,O,112,.,.,.,1
CHE,0,1877,1877,1,m,42,1,TU,2,O,119,.,.,.,1
CHE,0,1877,1877,1,m,43,1,TL,2,O,124,.,.,.,1
CHE,0,1877,1877,1,m,43,1,TU,2,O,134,.,.,.,1
CHE,0,1877,1877,1,m,44,1,TL,2,O,96,.,.,.,1
CHE,0,1877,1877,1,m,44,1,TU,2,O,133,.,.,.,1
CHE,0,1877,1877,1,m,45,1,TL,2,O,110,.,.,.,1
CHE,0,1877,1877,1,m,45,1,TU,2,O,125,.,.,.,1
CHE,0,1877,1877,1,m,46,1,TL,2,O,120,.,.,.,1
CHE,0,1877,1877,1,m,46,1,TU,2,O,139,.,.,.,1
CHE,0,1877,1877,1,m,47,1,TL,2,O,113,.,.,.,1
CHE,0,1877,1877,1,m,47,1,TU,2,O,143,.,.,.,1
CHE,0,1877,1877,1,m,48,1,TL,2,O,123,.,.,.,1
CHE,0,1877,1877,1,m,48,1,TU,2,O,154,.,.,.,1
CHE,0,1877,1877,1,m,49,1,TL,2,O,142,.,.,.,1
CHE,0,1877,1877,1,m,49,1,TU,2,O,131,.,.,.,1
CHE,0,1877,1877,1,m,50,1,TL,2,O,123,.,.,.,1
CHE,0,1877,1877,1,m,50,1,TU,2,O,142,.,.,.,1
CHE,0,1877,1877,1,m,51,1,TL,2,O,142,.,.,.,1
CHE,0,1877,1877,1,m,51,1,TU,2,O,154,.,.,.,1
CHE,0,1877,1877,1,m,52,1,TL,2,O,146,.,.,.,1
CHE,0,1877,1877,1,m,52,1,TU,2,O,153,.,.,.,1
CHE,0,1877,1877,1,m,53,1,TL,2,O,148,.,.,.,1
CHE,0,1877,1877,1,m,53,1,TU,2,O,175,.,.,.,1
CHE,0,1877,1877,1,m,54,1,TL,2,O,140,.,.,.,1
CHE,0,1877,1877,1,m,54,1,TU,2,O,157,.,.,.,1
CHE,0,1877,1877,1,m,55,1,TL,2,O,166,.,.,.,1
CHE,0,1877,1877,1,m,55,1,TU,2,O,184,.,.,.,1
CHE,0,1877,1877,1,m,56,1,TL,2,O,166,.,.,.,1
CHE,0,1877,1877,1,m,56,1,TU,2,O,159,.,.,.,1
CHE,0,1877,1877,1,m,57,1,TL,2,O,166,.,.,.,1
CHE,0,1877,1877,1,m,57,1,TU,2,O,171,.,.,.,1
CHE,0,1877,1877,1,m,58,1,TL,2,O,207,.,.,.,1
CHE,0,1877,1877,1,m,58,1,TU,2,O,154,.,.,.,1
CHE,0,1877,1877,1,m,59,1,TL,2,O,122,.,.,.,1
CHE,0,1877,1877,1,m,59,1,TU,2,O,148,.,.,.,1
CHE,0,1877,1877,1,m,60,1,TL,2,O,162,.,.,.,1
CHE,0,1877,1877,1,m,60,1,TU,2,O,179,.,.,.,1
CHE,0,1877,1877,1,m,61,1,TL,2,O,164,.,.,.,1
CHE,0,1877,1877,1,m,61,1,TU,2,O,210,.,.,.,1
CHE,0,1877,1877,1,m,62,1,TL,2,O,200,.,.,.,1
CHE,0,1877,1877,1,m,62,1,TU,2,O,168,.,.,.,1
CHE,0,1877,1877,1,m,63,1,TL,2,O,198,.,.,.,1
CHE,0,1877,1877,1,m,63,1,TU,2,O,227,.,.,.,1
CHE,0,1877,1877,1,m,64,1,TL,2,O,192,.,.,.,1
CHE,0,1877,1877,1,m,64,1,TU,2,O,194,.,.,.,1
CHE,0,1877,1877,1,m,65,1,TL,2,O,185,.,.,.,1
CHE,0,1877,1877,1,m,65,1,TU,2,O,211,.,.,.,1
CHE,0,1877,1877,1,m,66,1,TL,2,O,191,.,.,.,1
CHE,0,1877,1877,1,m,66,1,TU,2,O,224,.,.,.,1
CHE,0,1877,1877,1,m,67,1,TL,2,O,181,.,.,.,1
CHE,0,1877,1877,1,m,67,1,TU,2,O,233,.,.,.,1
CHE,0,1877,1877,1,m,68,1,TL,2,O,200,.,.,.,1
CHE,0,1877,1877,1,m,68,1,TU,2,O,263,.,.,.,1
CHE,0,1877,1877,1,m,69,1,TL,2,O,206,.,.,.,1
CHE,0,1877,1877,1,m,69,1,TU,2,O,226,.,.,.,1
CHE,0,1877,1877,1,m,70,1,TL,2,O,242,.,.,.,1
CHE,0,1877,1877,1,m,70,1,TU,2,O,208,.,.,.,1
CHE,0,1877,1877,1,m,71,1,TL,2,O,228,.,.,.,1
CHE,0,1877,1877,1,m,71,1,TU,2,O,232,.,.,.,1
CHE,0,1877,1877,1,m,72,1,TL,2,O,188,.,.,.,1
CHE,0,1877,1877,1,m,72,1,TU,2,O,223,.,.,.,1
